Treasury	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2367-2374	NAM
shareholders	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2418-2429	NOM
U.S.	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2438-2441	NAM
company	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2443-2449	NOM
company	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2497-2503	NOM
Pfizer	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2506-2511	NAM
shareholders	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2515-2526	NOM
company	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2565-2571	NOM
Allergen	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2615-2622	NAM
U.S.	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2663-2666	NAM
companies	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2668-2676	NOM
its	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2698-2700	PRO
Actavis	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2740-2746	NAM
Allergan	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2755-2762	NAM
Allergan	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2797-2804	NAM
U.S.	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2856-2859	NAM
companies	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2861-2869	NOM
Pfizer	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2913-2918	NAM
Treasury Department	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2937-2955	NAM
Joan Campion	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2973-2984	NAM
company	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2989-2995	NOM
spokeswoman	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:2997-3007	NOM
Bloomberg	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3015-3023	NAM
We	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3027-3028	PRO
she	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3102-3104	PRO
Lawmakers	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3112-3120	NOM
Obama	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3130-3134	NAM
administration	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3136-3149	NOM
his	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3211-3213	PRO
President	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3239-3247	NOM
Obama	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3249-3253	NAM
Republicans	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3463-3473	NOM
Democrats	20160404_WAPO_262b7e54103d7c8a566db52a009b60a8:3479-3487	NOM
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:0-3	NAM
Amtrak	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:36-41	NAM
Investigators	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:95-107	NOM
Amtrak	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:142-147	NAM
tracks	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:193-198	NOM
locomotive	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:233-242	NOM
train	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:252-256	NOM
National Transportation Safety Board	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:307-342	NAM
their	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:407-411	PRO
locomotive	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:442-451	NOM
Philadelphia	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:472-483	NAM
curve	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:485-489	NOM
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:517-520	NAM
it	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:527-528	PRO
its	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:544-546	PRO
engineer	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:563-570	NOM
Brandon Bostian	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:572-586	NAM
Bostian	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:610-616	NAM
who	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:619-621	PRO
he	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:628-629	PRO
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:698-701	NAM
his	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:708-710	PRO
Investigators	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:763-775	NOM
engineer	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:834-841	NOM
locomotive	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:905-914	NOM
locomotive	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:936-945	NOM
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1029-1032	NAM
zones	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1117-1121	NOM
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1169-1172	NAM
Bostian	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1288-1294	NOM
train	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1314-1318	NOM
Bostian	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1321-1327	NAM
his	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1382-1384	PRO
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1424-1427	NAM
people	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1436-1441	NOM
200	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1459-1461	PRO
hospitals	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1477-1485	NOM
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1632-1635	NAM
Bostian	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1638-1644	NAM
train	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1664-1668	NOM
North Philadelphia	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1726-1743	NAM
station	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1745-1751	NOM
train	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1783-1787	NOM
train	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1811-1815	NOM
engineer	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:1888-1895	NOM
curve	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2010-2014	NOM
Frankford Junction	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2019-2036	NAM
curve	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2077-2081	NOM
itself	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2083-2088	PRO
Amtrak	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2091-2096	NAM
corner	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2145-2150	NOM
tracks	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2228-2233	NOM
Frankford Junction	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2238-2255	NAM
Boston	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2271-2276	NAM
tracks	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2324-2329	NOM
Amtrak	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2332-2337	NAM
train	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2510-2514	NOM
Bostian	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2519-2525	NAM
experts	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2559-2565	NOM
section	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2654-2660	NOM
rest	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2670-2673	PRO
corridor	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2692-2699	NOM
congressional	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2715-2727	NOM
Amtrak	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2739-2744	NAM
California	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2832-2841	NAM
railroads	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2868-2876	NOM
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2918-2921	NAM
Amtrak	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2973-2978	NAM
railcars	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:2980-2987	NOM
passenger	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:3019-3027	NOM
railroad	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:3029-3036	NOM
countries	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:3077-3085	NOM
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:3088-3091	NAM
chairman	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:3093-3100	NOM
Christopher A. Hart	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:3102-3120	NAM
House Committee on Transportation and Infrastructure	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:3131-3182	NAM
Amtrak	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:3221-3226	NAM
NTSB	20150602_WAPO_3b26a81046cb6e7f67834337e9d20819:3336-3339	NAM
Macy’s	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:43-48	NAM
Macy’s	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:96-101	NAM
its	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:127-129	PRO
stores	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:185-190	NOM
store	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:297-301	NOM
chain	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:303-307	NOM
Its	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:341-343	PRO
stores	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:354-359	NOM
U.S.	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:370-373	NAM
cities	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:375-380	NOM
tourist	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:414-420	NOM
retailers	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:458-466	NOM
Macy’s	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:503-508	NAM
consumer	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:541-548	NOM
who	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:550-552	PRO
company	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:655-661	NOM
our	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:775-777	PRO
company	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:779-785	NOM
gloves	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:925-930	NOM
executive	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:957-965	NOM
Terry Lundgren	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:967-980	NAM
company	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1029-1035	NOM
its	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1044-1046	PRO
retailer	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1693-1700	NOM
locations	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1731-1739	NOM
stores	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1747-1752	NOM
it	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1759-1760	PRO
company	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1792-1798	NOM
locations	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1870-1878	NOM
chain	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1911-1915	NOM
stores	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1919-1924	NOM
Washington	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1933-1942	NAM
area	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:1957-1960	NOM
investors	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2018-2026	NOM
Macy	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2033-2036	NAM
s	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2038-2038	NAM
they	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2122-2125	PRO
Investors	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2203-2211	NOM
Macy	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2237-2240	NAM
it	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2259-2260	PRO
bank	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2288-2291	NOM
it	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2301-2302	PRO
its	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2336-2338	PRO
investor	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2414-2421	NOM
Starboard Value	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2423-2437	NAM
Macy’s	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2455-2460	NAM
its	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2474-2476	PRO
Starboard	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:2506-2514	NAM
Macy’s	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:3136-3141	NAM
it	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:3199-3200	PRO
it	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:3294-3295	PRO
industry	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:3392-3399	NOM
store	20160106_WAPO_bbe3e0a60fdc7b9eb09e12ae20203440:3531-3535	NOM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:53-59	NOM
people	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:149-154	NOM
car	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:178-180	NOM
teenagers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:200-208	NOM
one	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:238-240	NOM
teen	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:356-359	NOM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:361-367	NOM
teenagers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:457-465	NOM
driver	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:491-496	NOM
people	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:546-551	NOM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:588-594	NOM
number	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:627-632	NOM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:734-740	NOM
group	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:781-785	NOM
percent	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:795-801	PRO
people	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:810-815	NOM
half	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:837-840	NOM
those	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:845-849	PRO
teen	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:892-895	NOM
driver	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:897-902	NOM
car	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:906-908	NOM
AAA Foundation for Traffic Safety	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:935-967	NAM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1019-1025	NOM
someone	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1090-1096	PRO
one	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1129-1131	NOM
people	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1141-1146	NOM
States	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1154-1159	NOM
teen	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1190-1193	NOM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1195-1201	NOM
themselves	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1212-1221	PRO
others	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1227-1232	PRO
teenagers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1260-1268	NOM
they	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1309-1312	PRO
driver	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1382-1387	NOM
states	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1421-1426	NOM
teen	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1476-1479	NOM
teens	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1549-1553	NOM
states	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1593-1598	NOM
District	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1609-1616	NAM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1648-1654	NOM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1701-1707	NOM
passengers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1733-1742	NOM
teenager	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1746-1753	NOM
Teen	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1767-1770	NOM
driver	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1864-1869	NOM
state	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1908-1912	NOM
Anne McCartt	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1921-1932	NAM
president	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1947-1955	NOM
Insurance Institute for Highway Safety	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:1977-2014	NAM
IIHS	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2017-2020	NAM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2063-2069	NOM
passengers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2155-2164	NOM
car	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2173-2175	NOM
McCartt	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2178-2184	NAM
states	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2196-2201	NOM
teen	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2216-2219	NOM
they	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2245-2248	PRO
states	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2285-2290	NOM
IIHS	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2296-2299	NAM
Montana	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2315-2321	NAM
North	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2324-2328	NAM
South Dakota	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2334-2345	NAM
Iowa	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2348-2351	NAM
Arkansas	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2354-2361	NAM
Idaho	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2367-2371	NAM
IIHS	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2398-2401	NAM
GDL	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2444-2446	NAM
Virginia	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2458-2465	NAM
teen	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2480-2483	NOM
teen	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2520-2523	NOM
Maryland	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2550-2557	NAM
District	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2632-2639	NAM
people	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2727-2732	NOM
driver	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2744-2749	NOM
University of Michigan Transportation Research Institute	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2803-2858	NAM
drivers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2911-2917	NOM
their	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:2922-2926	PRO
researchers	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:3011-3021	NOM
people	20150529_WAPO_9b3d7aec-0614-11e5-a428-c984eb077d4e:3070-3075	NOM
U.S. Chamber of Commerce	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:0-23	NAM
Obama	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:34-38	NAM
Pacific Rim	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:42-52	NAM
U.S. Chamber of Commerce	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:115-138	NAM
Obama	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:168-172	NAM
Pacific Rim	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:176-186	NAM
association	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:246-256	NOM
nation	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:276-281	NOM
Trans-Pacific Partnership	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:283-307	NAM
nation	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:341-346	NOM
business	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:358-365	NOM
coalition	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:367-375	NOM
administration	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:395-408	NOM
sector	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:441-446	NOM
U.S.	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:517-520	NAM
Chamber	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:535-541	NOM
National Association of Manufacturing	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:553-589	NAM
Business Roundtable	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:599-617	NAM
groups	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:693-698	NOM
their	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:720-724	PRO
Obama	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:747-751	NAM
White House	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:753-763	NAM
Congress	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:771-778	NAM
Republican	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:847-856	NAM
leaders	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:858-864	NOM
GOP	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:929-931	NAM
leaders	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:933-939	NOM
Senate	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:952-957	NAM
Leader	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:968-973	NOM
Mitch McConnell	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:975-989	NAM
R	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:992-992	NAM
Ky	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:994-995	NAM
McConnell	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:1085-1093	NAM
Obama	20160106_WAPO_a7a281b4c2e4369e5087a89e1d32ea72:1191-1195	NAM
D.C. Water	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:0-9	NAM
EPA	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:16-18	NAM
Potomac River	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:57-69	NAM
District	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:122-129	NAM
utility	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:149-155	NOM
Environmental Protection Agency	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:170-200	NAM
it	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:217-218	PRO
region	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:287-292	NOM
facility	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:313-320	NOM
Potomac River	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:345-357	NAM
D.C. Water	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:360-369	NAM
EPA	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:380-382	NAM
Blue Plains Advanced Wastewater Treatment Plant	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:421-467	NAM
plant	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:535-539	NOM
human	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:580-584	NOM
lawns	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:640-644	NOM
U.S. District Court	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:691-709	NAM
utilities	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:745-753	NOM
country	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:766-772	NOM
they	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:782-785	PRO
their	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:864-868	PRO
facilities	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:891-900	NOM
D.C. Water	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:903-912	NAM
EPA	20151126_WAPO_69edcd9c-93af-11e5-a2d6-f57908580b1f:936-938	NAM
